time_s,in0_v,in1_v
645.733974,1.408822,2.746877
645.935046,1.424879,2.719569
646.134055,1.401876,2.754144
646.334018,1.320588,2.831516
646.534037,1.231615,2.923508
646.734036,1.164241,3.018517
646.934066,1.108674,3.081259
647.134155,1.085671,3.103643
647.334182,1.091271,3.071871
657.456690,1.408522,2.746789
657.657665,1.391411,2.786783
657.859650,1.332522,2.856803
658.060663,1.232480,2.956230
658.256680,1.153024,3.033310
658.456726,1.107625,3.072362
658.656719,1.116547,3.074138
658.855699,1.188252,3.019994
659.055737,1.275872,2.914810
659.258698,1.362343,2.825415
659.455724,1.410302,2.759166
659.655769,1.420289,2.762804
659.855736,1.387322,2.810611
660.055752,1.308261,2.890959
660.258798,1.218208,2.978276
660.455809,1.141837,3.042559
660.655788,1.116101,3.094904
660.855791,1.111299,3.094231
661.055865,1.153513,3.052802
661.258850,1.203026,2.985323
671.381418,1.322490,2.880954
671.582376,1.275312,2.933623
671.783381,1.219827,2.997287
671.985416,1.187843,3.025869
672.186431,1.167661,3.035766
672.381425,1.182816,2.983673
672.581459,1.241646,2.939926
672.781450,1.302359,2.888806
672.981455,1.344430,2.830551
673.184459,1.364786,2.820967
673.380491,1.351962,2.843906
673.580511,1.319981,2.893380
673.781506,1.262708,2.951230
673.980541,1.204926,3.007667
674.184534,1.177250,3.040897
674.381562,1.174106,3.037242
674.580538,1.184372,3.007878
674.780549,1.234315,2.960599
674.980588,1.277519,2.908002
675.184600,1.309572,2.867116
685.304159,1.164052,3.007030
685.506199,1.140553,3.019464
685.707143,1.148811,3.015948
685.903172,1.193442,2.970340
686.105169,1.252191,2.899015
686.304165,1.318816,2.840309
686.503202,1.361929,2.801581
686.704224,1.378213,2.805304
686.904182,1.330193,2.835452
687.104192,1.273629,2.914052
687.304205,1.212854,2.973928
687.504237,1.156225,3.014291
687.704330,1.150034,3.023812
687.904229,1.158920,3.010547
688.104246,1.203271,2.967544
688.304247,1.264370,2.892552
688.504557,1.324500,2.819947
688.704300,1.346612,2.800866
688.904318,1.364645,2.797031
689.104322,1.362803,2.804625
699.208895,1.094674,3.087831
699.409868,1.127244,3.041132
699.611855,1.210470,2.958771
699.812859,1.310673,2.850117
700.008861,1.396907,2.762875
700.207910,1.425907,2.731192
700.407910,1.401371,2.758168
700.607910,1.327387,2.844576
700.807949,1.225286,2.956422
701.007950,1.146518,3.040249
701.208961,1.092050,3.083776
701.408968,1.102108,3.081737
701.612965,1.147977,3.009995
701.808974,1.243280,2.931632
702.008979,1.338765,2.839188
702.208986,1.400226,2.764033
702.409077,1.423296,2.733708
702.613058,1.413848,2.742688
702.809056,1.361924,2.795451
703.009052,1.299241,2.870307
713.117616,1.156368,3.047546
713.318609,1.234453,2.958161
713.520616,1.341340,2.834225
713.716631,1.432880,2.749588
713.918636,1.477683,2.716614
714.117625,1.440733,2.762437
714.317634,1.325781,2.866511
714.516669,1.225090,2.998360
714.716647,1.112853,3.093300
714.916648,1.070885,3.138704
715.116679,1.088703,3.118394
715.316696,1.174350,3.022653
715.516705,1.277209,2.911199
715.716697,1.382277,2.815803
715.916705,1.462569,2.740316
716.116744,1.460027,2.711842
716.316735,1.432009,2.759874
716.516760,1.363521,2.834190
716.716748,1.265893,2.933529
716.916752,1.170793,3.031190
727.039347,1.200172,2.991706
727.240338,1.281917,2.899076
727.442345,1.376077,2.802243
727.638343,1.425950,2.758746
727.840357,1.417895,2.770545
728.039326,1.351615,2.829888
728.239366,1.249622,2.942543
728.439405,1.170037,3.033177
728.639383,1.103876,3.098555
728.842400,1.088560,3.105740
729.039425,1.133502,3.058738
729.239440,1.218525,2.961560
729.439440,1.314535,2.873577
729.639413,1.384434,2.788006
729.842437,1.431963,2.758658
730.038430,1.415442,2.776647
730.238469,1.372658,2.828203
730.438499,1.296071,2.906502
730.638469,1.207276,2.989630
730.842486,1.140205,3.055673
740.944083,1.197676,2.970474
741.145054,1.246621,2.928434
741.347079,1.304013,2.866048
741.543044,1.346113,2.828592
741.743051,1.345912,2.815472
741.943040,1.324227,2.848257
742.146085,1.269469,2.911339
742.343096,1.205964,2.963344
742.543087,1.165967,3.015727
742.743123,1.143800,3.027273
742.943094,1.165502,3.023979
743.146135,1.211854,2.969872
743.343142,1.268332,2.903799
743.543148,1.315663,2.853251
743.743147,1.347199,2.819748
743.943165,1.343996,2.817588
744.146238,1.325859,2.834481
744.343206,1.290050,2.876887
744.543209,1.243891,2.942155
744.744208,1.185949,2.976485
754.868788,1.247706,2.936096
755.069796,1.274366,2.901369
755.270788,1.300905,2.873026
755.472789,1.305129,2.867829
755.668778,1.302914,2.882987
755.868789,1.269118,2.902946
756.070848,1.249571,2.953405
756.267812,1.213988,2.972715
756.467853,1.196460,2.981656
756.667823,1.198857,2.970837
756.867839,1.233270,2.960835
757.070880,1.266759,2.924714
757.268859,1.294790,2.895786
757.468887,1.309253,2.864700
757.668895,1.314186,2.872144
757.868870,1.300234,2.890063
758.070971,1.285631,2.905452
758.268944,1.243085,2.940295
758.468965,1.224344,2.965986
758.668943,1.212193,2.987788
768.807516,1.269726,2.923965
769.009492,1.335058,2.833931
769.210557,1.377602,2.770877
769.406529,1.396641,2.768552
769.607524,1.341753,2.819418
769.807511,1.273709,2.888897
770.007535,1.194576,2.991490
770.206537,1.129248,3.047544
770.406573,1.110950,3.076693
770.606555,1.131085,3.053388
770.806588,1.200153,2.971403
771.006587,1.284595,2.897137
771.206594,1.342810,2.806073
771.406621,1.383166,2.767883
771.606594,1.379454,2.779629
771.806596,1.348179,2.821519
772.006608,1.283707,2.877597
772.206636,1.205186,2.950132
772.406675,1.149472,3.017334
772.606679,1.113070,3.070859
782.730228,1.313603,2.873070
782.931194,1.387881,2.789040
783.128229,1.456583,2.722557
783.329196,1.444537,2.720971
783.530227,1.394886,2.791988
783.727216,1.284101,2.920663
783.927219,1.158266,3.033906
784.130252,1.078064,3.128445
784.326302,1.059886,3.147872
784.527297,1.107449,3.079983
784.726270,1.212158,2.979328
784.926286,1.333455,2.857247
785.130309,1.417869,2.757271
785.326307,1.452848,2.711066
785.527332,1.428765,2.737023
785.726320,1.363619,2.794735
785.926364,1.283996,2.901858
786.130372,1.180093,3.005577
786.326426,1.106024,3.098927
786.527412,1.066638,3.153634
796.648938,1.243000,2.911187
796.850932,1.329477,2.815642
797.051918,1.417659,2.732075
797.247918,1.440097,2.705492
797.449964,1.417200,2.739976
797.648963,1.323663,2.843917
797.848975,1.222029,2.958615
798.047958,1.109813,3.070660
798.247987,1.059512,3.120686
798.452023,1.077439,3.086248
798.647990,1.149668,3.013673
798.848001,1.265506,2.898610
799.048020,1.360675,2.789463
799.248047,1.428073,2.728554
799.452078,1.453334,2.707639
799.648052,1.419299,2.753579
799.848042,1.350270,2.841828
800.048043,1.236488,2.931228
800.248099,1.150672,3.023583
800.451113,1.089973,3.091528
810.588654,1.147930,3.043029
810.790607,1.209049,2.964011
810.991647,1.290402,2.876522
811.188652,1.365403,2.792529
811.389669,1.411624,2.754025
811.587647,1.400307,2.766367
811.787659,1.333966,2.831072
811.992658,1.249549,2.928742
812.188710,1.159857,3.008498
812.388712,1.111702,3.081534
812.588731,1.105388,3.069139
812.788723,1.146391,3.033781
812.992715,1.220683,2.938333
813.188744,1.305672,2.853765
813.388771,1.375763,2.784650
813.588754,1.411438,2.753443
813.788766,1.414031,2.759895
813.992784,1.363203,2.801779
814.188805,1.299402,2.874826
814.388817,1.230144,2.957732
824.513364,1.131441,3.073121
824.714370,1.119084,3.054788
824.916340,1.158211,3.054089
825.117357,1.214503,2.956836
825.313381,1.298947,2.866095
825.512372,1.365011,2.800031
825.712378,1.409270,2.775546
825.917386,1.392483,2.797320
826.113453,1.321749,2.866912
826.313402,1.241480,2.953122
826.513421,1.164975,3.025579
826.713431,1.125184,3.064630
826.917421,1.120824,3.070932
827.113451,1.167839,3.020330
827.313441,1.235875,2.950614
827.513472,1.304460,2.883764
827.713486,1.362408,2.819299
827.917481,1.392045,2.783110
828.113519,1.397389,2.771219
828.313510,1.380517,2.808514
838.451084,1.219381,2.972778
838.652046,1.144962,3.056126
838.853054,1.082726,3.101655
839.055063,1.083175,3.108973
839.251073,1.136524,3.044831
839.449104,1.237215,2.936428
839.649093,1.351694,2.824917
839.849140,1.418863,2.745759
840.049126,1.434885,2.735309
840.253113,1.400821,2.785566
840.449156,1.306534,2.867478
840.649144,1.206930,2.983013
840.849146,1.128421,3.083667
841.049164,1.087653,3.127191
841.253178,1.097550,3.110731
841.449190,1.160563,3.058733
841.649194,1.233603,2.941181
841.849230,1.332037,2.860708
842.049226,1.398841,2.769538
842.253266,1.439138,2.734108
852.369792,1.315467,2.866425
852.571777,1.209594,2.963294
852.772775,1.112398,3.064113
852.968777,1.063142,3.125145
853.170798,1.074372,3.111115
853.368834,1.144073,3.036934
853.568815,1.270414,2.905836
853.773801,1.390885,2.777538
853.968814,1.450004,2.710055
854.168823,1.452924,2.711916
854.368872,1.409438,2.784101
854.568848,1.299779,2.899386
854.773853,1.179969,3.018857
854.968857,1.087349,3.094188
855.168910,1.053048,3.130990
855.368916,1.078089,3.102723
855.568890,1.149464,3.042387
855.772892,1.245639,2.948274
855.968946,1.343727,2.830314
856.168926,1.412938,2.755417
866.278483,1.315702,2.853671
866.479480,1.243304,2.936963
866.681481,1.172768,3.027022
866.882467,1.125900,3.083746
867.078465,1.117236,3.083614
867.277522,1.163656,3.013928
867.477535,1.252210,2.936412
867.682540,1.351953,2.831556
867.878527,1.414222,2.777934
868.078527,1.416850,2.758401
868.278550,1.377466,2.798764
868.478619,1.299688,2.883311
868.682568,1.227194,2.973610
868.878617,1.144529,3.033681
869.078576,1.109811,3.080733
869.278630,1.117726,3.061725
869.478659,1.154842,3.014030
869.682608,1.223469,2.954689
869.878610,1.299734,2.880354
870.078607,1.362618,2.805424
880.221128,1.256345,2.928112
880.423127,1.182712,3.013727
880.619131,1.110903,3.082017
880.820152,1.085176,3.095988
881.022136,1.123138,3.074055
881.218153,1.210448,2.994386
881.418167,1.296057,2.860774
881.622234,1.389423,2.766580
881.818248,1.440745,2.727345
882.023233,1.398703,2.760530
882.217258,1.336058,2.831525
882.417290,1.235811,2.935663
882.621305,1.158200,3.026437
882.817304,1.094798,3.083228
883.018290,1.088517,3.106511
883.217303,1.128317,3.062351
883.417335,1.195167,2.982910
883.621321,1.282877,2.891705
883.817332,1.351753,2.809252
884.018317,1.416648,2.752759
894.155900,1.171310,2.981313
894.356890,1.101971,3.074148
894.558900,1.043159,3.135765
894.754915,1.056663,3.116707
894.956898,1.138740,3.035556
895.155909,1.259143,2.897145
895.355945,1.376324,2.769732
895.554958,1.447429,2.695628
895.754931,1.449733,2.695578
895.957954,1.370864,2.776693
896.154962,1.269793,2.893814
896.354985,1.150858,3.010887
896.554976,1.068721,3.100689
896.754975,1.040307,3.134375
896.957993,1.066137,3.103640
897.155014,1.140532,2.998011
897.355032,1.241132,2.915956
897.555029,1.350131,2.810586
897.755037,1.420173,2.728235
897.958081,1.450673,2.684619
908.094636,1.058267,3.125841
908.296587,1.057554,3.122106
908.497603,1.106920,3.067502
908.693601,1.204979,2.956123
908.895589,1.336291,2.825816
909.093626,1.417041,2.730151
909.293625,1.457354,2.702641
909.494647,1.417437,2.753953
909.694644,1.321869,2.865338
909.894635,1.199056,2.979817
910.094636,1.104451,3.084769
910.294674,1.057094,3.128299
910.493717,1.069500,3.104184
910.693668,1.139762,3.034250
910.893664,1.240074,2.938937
911.093733,1.340450,2.835149
911.293735,1.400792,2.741902
911.493736,1.439974,2.702934
911.693727,1.431921,2.715192
911.893712,1.395290,2.782420
922.016303,1.125453,3.068800
922.217292,1.191862,2.984256
922.419305,1.305012,2.869700
922.615306,1.381135,2.766086
922.817306,1.436135,2.723787
923.013304,1.426936,2.745871
923.214330,1.343324,2.823793
923.412359,1.228040,2.926862
923.612326,1.143160,3.039657
923.818332,1.086031,3.105145
924.012338,1.083688,3.099000
924.214357,1.129271,3.051447
924.413423,1.220494,2.947168
924.613402,1.319556,2.845961
924.817417,1.394458,2.755558
925.013413,1.448489,2.726487
925.214418,1.419996,2.738235
925.413467,1.385485,2.792448
925.613411,1.299226,2.875405
925.817417,1.212311,2.959371
935.936979,1.282457,2.892053
936.137986,1.367175,2.791378
936.338975,1.421572,2.712965
936.540995,1.427052,2.705990
936.736955,1.379978,2.769183
936.936965,1.275479,2.889930
937.136994,1.166687,2.997789
937.336012,1.082390,3.085371
937.536017,1.057155,3.110420
937.739042,1.094323,3.054980
937.937031,1.185004,2.987115
938.137034,1.301797,2.856906
938.337066,1.394807,2.758841
938.537071,1.427579,2.703236
938.739063,1.438897,2.712003
938.937068,1.376041,2.780879
939.137084,1.284873,2.871015
939.337119,1.194978,2.973070
939.537115,1.116654,3.058485
939.739101,1.066927,3.090502
949.845674,1.430160,2.707701
950.046660,1.465178,2.692409
950.248652,1.431111,2.717148
950.444679,1.341105,2.824882
950.644663,1.218905,2.960806
950.844662,1.106067,3.070003
951.047710,1.044043,3.140738
951.244729,1.054402,3.104675
951.444728,1.133076,3.025409
951.644715,1.250877,2.901886
951.844711,1.362564,2.790048
952.047715,1.446044,2.700716
952.244745,1.465034,2.686991
952.444779,1.414636,2.739269
952.644766,1.329710,2.845957
952.844776,1.217909,2.950021
953.047806,1.116100,3.049640
953.244790,1.054298,3.110582
953.444830,1.040924,3.132336
953.645826,1.068215,3.104694
963.764385,1.426840,2.748773
963.965320,1.371011,2.812060
964.167670,1.277350,2.870509
964.368399,1.153804,3.032051
964.564350,1.078110,3.115803
964.764364,1.063772,3.134692
964.964363,1.117172,3.074650
965.168370,1.214254,2.977886
965.363434,1.322187,2.852044
965.563413,1.423984,2.749430
965.764435,1.455901,2.727780
965.964457,1.433496,2.751502
966.168441,1.354241,2.842386
966.364494,1.242892,2.953510
966.564484,1.140777,3.050803
966.764469,1.085853,3.121484
966.964461,1.066047,3.142319
967.168483,1.093840,3.091792
967.364524,1.165343,3.020825
967.564506,1.243547,2.944564
977.673112,1.325069,2.866309
977.875015,1.273295,2.921063
978.076018,1.207635,2.989322
978.272019,1.144884,3.038196
978.474106,1.136350,3.047676
978.672057,1.169275,3.022755
978.872050,1.222750,2.971630
979.072069,1.287144,2.888985
979.272101,1.348600,2.826894
979.472119,1.370004,2.792485
979.672105,1.355251,2.816981
979.872100,1.305565,2.872605
980.072143,1.238063,2.936663
980.272161,1.184708,3.003234
980.472185,1.145772,3.044296
980.672162,1.138551,3.051774
980.872154,1.154597,3.032645
981.077214,1.201658,2.980393
981.273219,1.262070,2.931015
981.473249,1.306106,2.858351
991.615755,1.235076,2.956584
991.817734,1.229016,2.939477
992.018758,1.240850,2.945102
992.214742,1.256053,2.930231
992.416765,1.263627,2.919215
992.614777,1.275171,2.901156
992.814773,1.276562,2.890869
993.014767,1.275916,2.902654
993.214898,1.263582,2.907841
993.418808,1.251192,2.929853
993.614805,1.236008,2.928482
993.814805,1.236240,2.950126
994.014796,1.226080,2.946323
994.214846,1.240818,2.936594
994.417854,1.253365,2.926093
994.614876,1.264918,2.914731
994.814854,1.272526,2.901950
995.014849,1.275139,2.899419
995.214889,1.279334,2.899204
995.417912,1.262831,2.897013
1005.535452,1.183716,3.003532
1005.736389,1.199949,2.989902
1005.938423,1.243124,2.937690
1006.134415,1.296891,2.887310
1006.336448,1.334454,2.849878
1006.535557,1.349346,2.829086
1006.735437,1.329321,2.845684
1006.934437,1.297624,2.893606
1007.134450,1.239594,2.944094
1007.337505,1.200851,2.987226
1007.534488,1.178496,3.015090
1007.734492,1.181960,3.000838
1007.934498,1.206092,2.965400
1008.134522,1.252429,2.930950
1008.337519,1.300606,2.887887
1008.534554,1.340082,2.846438
1008.734547,1.349184,2.829854
1008.934533,1.352723,2.846006
1009.134538,1.330060,2.874884
1009.337568,1.277418,2.902406
1019.470115,1.230509,2.960366
1019.671067,1.191571,3.005975
1019.873104,1.145027,3.046321
1020.069092,1.141062,3.042540
1020.270121,1.180869,3.003728
1020.470144,1.248561,2.940921
1020.670136,1.318765,2.864250
1020.874140,1.362692,2.818002
1021.070153,1.369120,2.805707
1021.270171,1.333237,2.841999
1021.469182,1.289495,2.898577
1021.669226,1.223325,2.967861
1021.873186,1.169318,3.026284
1022.069188,1.139083,3.039072
1022.269305,1.154608,3.037948
1022.470268,1.184200,2.995564
1022.670344,1.236618,2.945164
1022.873273,1.295123,2.891920
1023.069252,1.335610,2.838289
1023.269296,1.366258,2.810579
1033.377812,1.307358,2.883826
1033.578799,1.231942,2.965064
1033.779810,1.139794,3.052063
1033.981786,1.086889,3.110606
1034.177797,1.095675,3.104920
1034.376847,1.152730,3.040668
1034.576827,1.255967,2.934128
1034.777832,1.352873,2.823714
1034.977829,1.424934,2.765085
1035.177837,1.437328,2.758171
1035.377895,1.391687,2.799779
1035.577874,1.304244,2.893106
1035.777868,1.207825,3.004975
1035.977907,1.127032,3.069326
1036.177905,1.089199,3.113322
1036.377935,1.096488,3.103375
1036.577929,1.146556,3.048263
1036.776970,1.226860,2.957866
1036.976939,1.301388,2.887611
1037.176939,1.368930,2.809816
1047.297490,1.437724,2.737882
1047.498490,1.366989,2.804508
1047.703498,1.250462,2.933967
1047.896475,1.123775,3.049924
1048.097474,1.061096,3.123625
1048.297494,1.055234,3.141322
1048.497556,1.120201,3.064229
1048.698530,1.232156,2.946228
1048.897511,1.358479,2.833403
1049.097538,1.435947,2.732993
1049.297562,1.476936,2.699918
1049.497544,1.430753,2.742822
1049.698552,1.334574,2.849215
1049.897541,1.216320,2.971431
1050.097579,1.123669,3.066981
1050.297579,1.061149,3.133657
1050.497618,1.050083,3.132971
1050.697594,1.088587,3.090760
1050.897594,1.171507,3.009452
1051.102620,1.262067,2.914982
1061.235170,1.461179,2.707120
1061.437156,1.465520,2.691327
1061.638141,1.420403,2.756768
1061.834133,1.313487,2.868435
1062.036207,1.201849,3.005238
1062.235198,1.086048,3.098273
1062.435227,1.038535,3.142727
1062.634226,1.074863,3.103514
1062.834227,1.170503,2.996752
1063.038209,1.287390,2.883527
1063.234222,1.391936,2.762201
1063.434261,1.461249,2.700952
1063.634242,1.448206,2.699776
1063.834237,1.384156,2.767082
1064.037254,1.292522,2.872774
1064.234339,1.179751,2.970867
1064.434316,1.095463,3.087244
1064.634297,1.051959,3.141924
1064.834300,1.051551,3.136044
1065.037320,1.093033,3.085503
1075.144848,1.329504,2.843962
1075.345878,1.404164,2.746374
1075.547816,1.450008,2.692373
1075.748827,1.435073,2.715669
1075.943823,1.362129,2.813314
1076.143849,1.239049,2.945222
1076.347914,1.132007,3.066143
1076.543862,1.061764,3.136350
1076.743865,1.058408,3.133188
1076.944874,1.131420,3.071554
1077.143933,1.231304,2.937380
1077.347950,1.352670,2.823137
1077.543902,1.426192,2.734974
1077.743921,1.454818,2.694522
1077.943929,1.434744,2.739244
1078.143932,1.360723,2.810583
1078.348002,1.261073,2.939548
1078.543950,1.152053,3.030347
1078.743957,1.087356,3.100466
1078.943964,1.059226,3.140942
1089.083523,1.120556,3.058644
1089.284513,1.213346,2.978833
1089.486531,1.337493,2.846817
1089.687518,1.430430,2.748377
1089.883490,1.468344,2.699621
1090.083503,1.427494,2.738536
1090.283567,1.348530,2.842969
1090.482566,1.212720,2.969675
1090.682556,1.116540,3.083530
1090.882542,1.051757,3.124558
1091.082571,1.066185,3.111865
1091.282580,1.145063,3.037138
1091.487625,1.247392,2.920724
1091.683613,1.348215,2.801650
1091.883603,1.416360,2.715151
1092.083605,1.441259,2.691102
1092.283635,1.432745,2.719567
1092.487678,1.366231,2.799226
1092.683667,1.263423,2.901216
1092.883643,1.175821,3.009734
1103.005204,1.048509,3.114274
1103.206172,1.085184,3.064242
1103.407207,1.174633,2.992269
1103.609185,1.288844,2.862600
1103.805189,1.378490,2.756874
1104.005194,1.428004,2.704569
1104.208211,1.427685,2.720002
1104.404434,1.350910,2.797018
1104.604253,1.254957,2.903382
1104.804238,1.135356,3.019918
1105.004243,1.064706,3.095989
1105.208235,1.054499,3.126490
1105.404299,1.095595,3.066555
1105.604263,1.177124,2.963820
1105.804290,1.297848,2.867787
1106.004304,1.384715,2.774666
1106.208294,1.454573,2.725571
1106.404336,1.460230,2.707813
1106.604309,1.389206,2.757398
1106.804315,1.323171,2.832863
1116.924886,1.101031,3.064239
1117.126822,1.090038,3.094930
1117.327831,1.123986,3.082245
1117.523842,1.189936,2.976342
1117.725904,1.290902,2.882823
1117.924884,1.377140,2.782683
1118.124882,1.415648,2.744343
1118.323898,1.403658,2.758935
1118.523910,1.336491,2.830797
1118.726913,1.258179,2.934129
1118.923909,1.162509,3.035496
1119.123921,1.103942,3.092863
1119.323948,1.096599,3.094730
1119.523954,1.141077,3.045985
1119.726983,1.213558,2.960145
1119.923970,1.300310,2.864799
1120.123966,1.376952,2.788067
1120.323993,1.406625,2.744604
1120.524022,1.408651,2.736923
1120.727022,1.379068,2.777120
