orientation,line_id,window_id,time_in_window_s,piezo_direction,p1_deg,p2_deg,in0_v,in1_v,diff_v
horizontal,6,7,1.7970684960000654,up,47.928286852589636,100.99601593625498,1.161985036992461,3.0178271038540765,-1.8558420668616156
horizontal,6,7,2.0694574449989886,up,46.613545816733065,100.99601593625498,1.157256023100231,3.028929919483573,-1.8716738963833421
horizontal,6,7,2.325228904999676,up,45.298804780876495,100.99601593625498,1.1642433382404238,3.015060333076427,-1.8508169948360031
horizontal,6,7,2.5811099039983674,up,44.103585657370516,100.99601593625498,1.1853377805954486,3.0063211489498247,-1.8209833683543761
horizontal,6,7,2.8376214659983816,up,42.788844621513945,100.99601593625498,1.2170202453699988,2.9672215054590354,-1.7502012600890366
horizontal,6,7,3.093526777000079,up,41.47410358565737,100.99601593625498,1.24894588778212,2.9254262651900884,-1.6764803774079684
horizontal,6,7,3.365159038999991,up,40.1593625498008,100.99601593625498,1.3010977261239187,2.8685669614321396,-1.567469235308221
horizontal,6,8,3.8899997889529914e-07,down,39.44223107569721,100.99601593625498,1.3321073359493667,2.841452123989096,-1.5093447880397295
horizontal,6,8,0.2547639789991081,down,38.72509960159363,100.99601593625498,1.3123039185592458,2.8820778140249095,-1.5697738954656637
horizontal,6,8,0.5166659149999759,down,37.41035856573705,100.99601593625498,1.2730739457873042,2.92100371463271,-1.647929768845406
horizontal,6,8,0.7726885709998896,down,36.09561752988048,100.99601593625498,1.2248726800199936,2.951428323495867,-1.7265556434758733
horizontal,6,8,1.0450711329995102,down,34.7808764940239,100.99601593625498,1.1809034604490285,2.995149231513566,-1.8142457710645377
horizontal,6,8,1.3045922210003482,down,33.46613545816733,100.99601593625498,1.14243273909317,3.0436338125931255,-1.9012010734999556
horizontal,6,8,1.572726837999653,down,32.15139442231076,100.99601593625498,1.1273513320495148,3.071786406483402,-1.9444350744338872
horizontal,6,8,1.8287379880002845,down,30.83665338645418,100.99601593625498,1.1347585479425073,3.0472343615476203,-1.912475813605113
horizontal,6,8,2.0851234940000722,down,29.521912350597606,100.99601593625498,1.1729262937665574,3.000649222173099,-1.8277229284065417
horizontal,6,8,2.3605109020008967,down,28.207171314741036,100.99601593625498,1.2264521984506642,2.9605037080871424,-1.7340515096364781
horizontal,6,8,2.632526338000389,down,26.772908366533862,100.99601593625498,1.3007327501199826,2.878121776915212,-1.5773890267952293
horizontal,6,8,2.904537958000219,down,25.458167330677288,100.99601593625498,1.3735174277674023,2.792353184331373,-1.4188357565639709
horizontal,6,8,3.1765525770006207,down,24.143426294820717,100.99601593625498,1.4009680838328638,2.755419159194184,-1.3544510753613201
horizontal,6,8,3.4486913639993872,down,22.709163346613543,100.99601593625498,1.3874410960764816,2.778657294241086,-1.3912161981646045
horizontal,6,9,3.699988155858591e-07,up,21.99203187250996,100.99601593625498,1.374479893769361,2.80051235007146,-1.4260324563020992
horizontal,6,9,0.2583692779990088,up,21.274900398406373,100.99601593625498,1.396696472725224,2.7642685886306078,-1.3675721159053837
horizontal,6,9,0.5362765379995835,up,19.840637450199203,100.99601593625498,1.4223853179357877,2.7497753211063216,-1.327390003170534
horizontal,6,9,0.8082791149990953,up,18.52589641434263,100.99601593625498,1.3776547840692357,2.7872844844997324,-1.4096297004304967
horizontal,6,9,1.0801770359994407,up,17.09163346613546,100.99601593625498,1.316787009740615,2.8639519367664827,-1.5471649270258678
horizontal,6,9,1.3521860869986995,up,15.776892430278883,100.99601593625498,1.2572266656240572,2.935745265770585,-1.6785186001465278
horizontal,6,9,1.6241998609984876,up,14.46215139442231,100.99601593625498,1.1828499758536228,3.0154279470515566,-1.8325779711979338
horizontal,6,9,1.896213911999439,up,13.027888446215139,100.99601593625498,1.1165759740940184,3.09511776459176,-1.9785417904977414
horizontal,6,9,2.168233327998678,up,11.713147410358564,100.99601593625498,1.0778863570084267,3.137811128114262,-2.0599247711058353
horizontal,6,9,2.439993684998626,up,10.398406374501992,100.99601593625498,1.084729056379166,3.1153895767011632,-2.030660520321997
horizontal,6,9,2.7123825499984378,up,8.96414342629482,100.99601593625498,1.1218320606843717,3.0781581593110032,-1.9563260986266315
horizontal,6,9,2.9842763319993537,up,7.649402390438246,100.99601593625498,1.1833628458824768,3.0125576853810614,-1.8291948394985846
horizontal,6,9,3.2562860929992894,up,6.2151394422310755,100.99601593625498,1.2716085236853027,2.9081019539889423,-1.6364934303036396
horizontal,6,9,3.531342299998869,up,4.900398406374502,100.99601593625498,1.3605006278308578,2.8189016845165296,-1.4584010566856718
horizontal,7,1,2.5999906938523054e-07,up,0.9561752988047808,120.95617529880478,1.3791243319302444,2.789045086963589,-1.4099207550333446
horizontal,7,1,0.26052346299911733,up,1.6733067729083664,120.95617529880478,1.4136609232116775,2.740691985348562,-1.3270310621368844
horizontal,7,1,0.5350567019995651,up,3.1075697211155378,120.95617529880478,1.459788205781853,2.689658074029562,-1.2298698682477092
horizontal,7,1,0.8071979849992204,up,4.422310756972111,120.95617529880478,1.457113805905503,2.731647057333797,-1.2745332514282939
horizontal,7,1,1.0788362429993867,up,5.856573705179282,120.95617529880478,1.3843914779761766,2.7949313599592687,-1.410539881983092
horizontal,7,1,1.3508487089984555,up,7.171314741035856,120.95617529880478,1.296930607080893,2.8715881672089862,-1.5746575601280932
horizontal,7,1,1.6228768179989856,up,8.48605577689243,120.95617529880478,1.2369839480318985,2.958796037341839,-1.7218120893099405
horizontal,7,1,1.8948790749982436,up,9.920318725099602,120.95617529880478,1.1514407541376728,3.0426429575507727,-1.8912022034131
horizontal,7,1,2.166640606999863,up,11.235059760956174,120.95617529880478,1.09157848455551,3.107499875178328,-2.0159213906228177
horizontal,7,1,2.438666989999547,up,12.549800796812749,120.95617529880478,1.048092640027447,3.133739939953079,-2.085647299925632
horizontal,7,1,2.710685611998997,up,13.98406374501992,120.95617529880478,1.0488844714355117,3.1388338809548104,-2.0899494095192988
horizontal,7,1,2.9829419769994274,up,15.298804780876493,120.95617529880478,1.0928150271497736,3.098917420999574,-2.0061023938498
horizontal,7,1,3.2549544499997864,up,16.733067729083665,120.95617529880478,1.1465569684033081,3.0326089626329993,-1.8860519942296912
horizontal,7,1,3.527333515999999,up,18.04780876494024,120.95617529880478,1.202209087182865,2.9688977184560605,-1.7666886312731955
horizontal,7,2,4.6300010581035167e-07,down,18.04780876494024,120.95617529880478,1.2249257863615295,2.953754953552855,-1.7288291671913254
horizontal,7,2,0.2591243860006216,down,18.764940239043824,120.95617529880478,1.187693318905166,3.006358136425893,-1.818664817520727
horizontal,7,2,0.5341392039990751,down,20.199203187250994,120.95617529880478,1.1269749473440345,3.074510303826309,-1.9475353564822746
horizontal,7,2,0.7901616620001732,down,21.51394422310757,120.95617529880478,1.0785732772567185,3.1286636498424523,-2.050090372585734
horizontal,7,2,1.0620525109989103,down,22.828685258964143,120.95617529880478,1.0559169557205945,3.1314352076181375,-2.075518251897543
horizontal,7,2,1.3184314690006431,down,24.143426294820717,120.95617529880478,1.065805310414082,3.1109369211415467,-2.0451316107274646
horizontal,7,2,1.5740746970004693,down,25.338645418326692,120.95617529880478,1.1145514487822314,3.0622498286246556,-1.947698379842424
horizontal,7,2,1.8300942219993885,down,26.653386454183266,120.95617529880478,1.1744159814782515,2.9908635062123015,-1.81644752473405
horizontal,7,2,2.086105819000295,down,27.96812749003984,120.95617529880478,1.2638198869600052,2.8968331254538304,-1.6330132384938252
horizontal,7,2,2.3421155819996784,down,29.163346613545816,120.95617529880478,1.3328075182311272,2.813407686917767,-1.4806001686866397
horizontal,7,2,2.598159270999531,down,30.47808764940239,120.95617529880478,1.3913731725846292,2.754107752234725,-1.3627345796500958
horizontal,7,2,2.8541458649997367,down,31.79282868525896,120.95617529880478,1.4302071283712086,2.7170363686592487,-1.2868292402880401
horizontal,7,2,3.12615020299927,down,33.10756972111554,120.95617529880478,1.4275899908633856,2.7403252584581845,-1.312735267594799
horizontal,7,2,3.3820395519996964,down,34.42231075697211,120.95617529880478,1.3700396061735411,2.798322994633728,-1.4282833884601869
horizontal,7,3,3.8899997889529914e-07,up,35.1394422310757,120.95617529880478,1.2948397133941016,2.871807156070977,-1.5769674426768754
horizontal,7,3,0.25673980200008373,up,35.85657370517928,120.95617529880478,1.3400117942784036,2.8096145171716875,-1.469602722893284
horizontal,7,3,0.5176433349988656,up,37.17131474103586,120.95617529880478,1.426269966841801,2.7578518645641634,-1.3315818977223624
horizontal,7,3,0.789528461998998,up,38.48605577689243,120.95617529880478,1.4289231744729556,2.729181418069257,-1.3002582435963015
horizontal,7,3,1.0456670679996023,up,39.800796812749,120.95617529880478,1.397859452477591,2.772124275924696,-1.3742648234471049
horizontal,7,3,1.3018381709989626,up,41.11553784860558,120.95617529880478,1.3364477112593351,2.8396165942957703,-1.5031688830364351
horizontal,7,3,1.557812027998807,up,42.43027888446215,120.95617529880478,1.276705738285885,2.931502432530514,-1.654796694244629
horizontal,7,3,1.813710791999256,up,43.625498007968126,120.95617529880478,1.1982901143833484,3.0098944963002086,-1.8116043819168601
horizontal,7,3,2.085466948999965,up,45.059760956175296,120.95617529880478,1.12356001563536,3.0707267267027527,-1.9471667110673927
horizontal,7,3,2.3415002659985475,up,46.254980079681275,120.95617529880478,1.1044025053756323,3.1090764808976448,-2.0046739755220124
horizontal,7,3,2.5974908779990074,up,47.569721115537845,120.95617529880478,1.1069149552411004,3.095276454973629,-1.9883614997325287
horizontal,7,3,2.8488834149993636,up,48.884462151394416,120.95617529880478,1.1229833220704382,3.0492286165474116,-1.9262452944769735
horizontal,7,3,3.1095196189999115,up,50.199203187250994,120.95617529880478,1.1514179460478098,3.0197025104517596,-1.8682845644039499
horizontal,7,3,3.381671473998722,up,51.513944223107565,120.95617529880478,1.2066770071194866,2.9664641958505213,-1.7597871887310348
