orientation,line_id,window_id,fixed_angle_deg,moving_paddle,move_direction,piezo_direction,p1_start_deg,p1_end_deg,p1_mean_deg,p1_min_deg,p1_max_deg,p2_start_deg,p2_end_deg,p2_mean_deg,p2_min_deg,p2_max_deg,commanded_speed_deg_s,actual_span_deg,actual_speed_deg_s,samples,diff_amplitude_v,score,in0_amplitude_v,in1_amplitude_v,mean_sum_v
horizontal,4,6,61.0,1,negative,down,73.86454183266932,57.37051792828685,65.74558907228229,57.37051792828685,73.86454183266932,60.95617529880478,60.95617529880478,60.95617529880476,60.95617529880478,60.95617529880478,5.0,16.494023904382466,4.7125782583949904,14,0.2842445253204763,0.06734495062921844,0.1400542347762055,0.14400960185751766,4.189955612234086
horizontal,4,7,61.0,1,negative,up,56.65338645418326,39.20318725099602,48.135458167330675,39.20318725099602,56.65338645418326,60.95617529880478,60.95617529880478,60.95617529880476,60.95617529880478,60.95617529880478,5.0,17.450199203187246,4.985771200910642,15,0.32568621103450957,0.07610765239753989,0.15394250927676556,0.1698600403824171,4.174140211586285
horizontal,4,8,61.0,1,negative,down,39.20318725099602,22.828685258964143,31.20375640295958,22.828685258964143,39.20318725099602,60.95617529880478,60.95617529880478,60.95617529880476,60.95617529880478,60.95617529880478,5.0,16.374501992031874,4.678429140580535,14,0.3558898923713203,0.08348540558391246,0.16917714903558467,0.1864923338575717,4.180917195494581
horizontal,4,9,61.0,1,negative,up,22.111553784860558,5.737051792828685,14.146272054638589,5.737051792828685,22.111553784860558,60.95617529880478,60.95617529880478,60.95617529880476,60.95617529880478,60.95617529880478,5.0,16.374501992031874,4.678429140580535,14,0.3692073420361648,0.08593895337570534,0.17337921805371492,0.1934189827034336,4.183208527927052
horizontal,5,1,81.0,1,positive,up,0.9561752988047808,17.92828685258964,9.177575412635173,0.9561752988047808,17.92828685258964,81.03585657370517,81.03585657370517,81.03585657370516,81.03585657370517,81.03585657370517,5.0,16.97211155378486,4.849174729652817,14,0.3254073142075946,0.07629171722343384,0.1550575395371101,0.1698618373111178,4.188841675928521
horizontal,5,2,81.0,1,positive,down,17.92828685258964,34.9003984063745,26.149686966420035,17.92828685258964,34.9003984063745,81.03585657370517,81.03585657370517,81.03585657370516,81.03585657370517,81.03585657370517,5.0,16.97211155378486,4.849174729652817,14,0.2852214704198862,0.06774245794911796,0.13950839715055574,0.14398814814350946,4.1782719849308085
horizontal,5,3,81.0,1,positive,up,34.9003984063745,51.39442231075697,43.01081388730791,34.9003984063745,51.39442231075697,81.03585657370517,81.03585657370517,81.03585657370516,81.03585657370517,81.03585657370517,5.0,16.494023904382473,4.712578258394992,14,0.22508275501899555,0.05343598148901138,0.11045537882505707,0.11512209119513739,4.18794949135315
horizontal,5,4,81.0,1,positive,down,52.111553784860554,68.48605577689243,60.06829823562891,52.111553784860554,68.48605577689243,81.03585657370517,81.03585657370517,81.03585657370516,81.03585657370517,81.03585657370517,5.0,16.374501992031874,4.678429140580535,14,0.18342380874484032,0.043514148684925064,0.09029302156543972,0.09241079112627126,4.194283637042555
horizontal,5,5,81.0,1,positive,up,69.20318725099601,85.93625498007968,77.25384177575413,69.20318725099601,85.93625498007968,81.03585657370517,81.03585657370517,81.03585657370516,81.03585657370517,81.03585657370517,5.0,16.733067729083672,4.780876494023906,14,0.1313411120238439,0.031006521184734487,0.06475529974082272,0.07011156340367708,4.191369239496306
horizontal,5,6,81.0,1,positive,down,86.65338645418326,103.50597609561753,94.7894137734775,86.65338645418326,103.50597609561753,81.03585657370517,81.03585657370517,81.03585657370516,81.03585657370517,81.03585657370517,5.0,16.852589641434264,4.815025611838361,14,0.1563975495665323,0.03660245527604933,0.07427439428832117,0.0821231552782109,4.191911590374966
